filename,Mild-obesity,Moderate-obesity,Normal-weight,Overweight,Severe-obesity,Under-weight
img_3835_bmp.rf.96622ff6c2c20c627cf7798d76218586.jpg,1,0,0,0,0,0
img_3965_bmp.rf.9c796b5001208b4e8209b305e283723f.jpg,1,0,0,0,0,0
img_3749_bmp.rf.9c625181554252a579772384ebb97529.jpg,1,0,0,0,0,0
img_3984_bmp.rf.973c32045bfc3d4ff781f2f5d6a29993.jpg,1,0,0,0,0,0
img_3822_bmp.rf.b3dd87534cb935ed91d4a219fdcc72a0.jpg,0,0,0,0,1,0
img_2311_bmp.rf.ad5beb032e344245240fe57c47d9e0b6.jpg,1,0,0,0,0,0
img_3818_bmp.rf.bfa55863eab157348ac9976825ef78ed.jpg,0,0,0,0,1,0
img_38_bmp.rf.c510d11f9a313a9831c7517132c3f329.jpg,0,0,0,0,0,0
img_3797_bmp.rf.9f89fdfdbc311db648367747d150835c.jpg,0,0,1,0,0,0
img_3820_bmp.rf.c76393c2d95bb985d56a80b18a9995ec.jpg,0,0,0,0,1,0
img_2480_bmp.rf.080b72106c81c94b05aa259a4c2e4ef8.jpg,0,0,0,0,1,0
img_3836_bmp.rf.c8e83e171108cb76d552787567642723.jpg,0,0,0,0,1,0
img_2486_bmp.rf.179ae47926b4b4cdc105e73b8cbef465.jpg,1,0,0,0,0,0
img_3968_bmp.rf.ce1cc70b575bccbd8226d5ac300f0929.jpg,0,0,0,1,0,0
img_3945_bmp.rf.63cd3d093da8b78eb8a33008ba6cbe16.jpg,0,0,0,0,1,0
img_2482_bmp.rf.482d7e12c0cc9398361abafdb4bdbadb.jpg,0,0,0,0,1,0
img_2487_bmp.rf.74f4f367214447cb3715bc61ac789fa4.jpg,0,0,0,1,0,0
img_2475_bmp.rf.3978763609eafc262d884c85ce328915.jpg,0,0,0,1,0,0
img_2489_bmp.rf.884951166e53c4a9f818f8378cc73e36.jpg,0,0,0,1,0,0
img_248_bmp.rf.ad0ec56a98e42f97fa2eabe55f6af7e9.jpg,0,0,0,0,0,0
img_2479_bmp.rf.a245c8ec7e6c087e71cfaeaa6daf2837.jpg,1,0,0,0,0,0
img_2484_bmp.rf.d99b7fe66a7d3433582e6654ea4126f7.jpg,1,0,0,0,0,0
img_3943_bmp.rf.c3382f20c310dd1fa0abaf8ae785c4d6.jpg,0,0,0,1,0,0
img_2481_bmp.rf.cd92288eabb89058b55bfd17b17eb7ef.jpg,0,1,0,0,0,0
img_2478_bmp.rf.e484498460a88067faab67883e52332e.jpg,0,0,0,0,1,0
img_2476_bmp.rf.edcdd8f78e9e29773896e9e596ca2b6a.jpg,0,0,0,0,1,0
img_4040_bmp.rf.042311cc75697c18ed49ea1f801c4a19.jpg,0,0,0,0,1,0
img_4024_bmp.rf.1d95db9298fb49758d2b6673688f07d4.jpg,0,0,0,0,1,0
img_4025_bmp.rf.25efae25b2554fa2f5e5815ca3fef0f2.jpg,0,1,0,0,0,0
img_4020_bmp.rf.43a399f679a90f846f0ba3f9691273cd.jpg,0,0,0,0,1,0
img_4023_bmp.rf.803c7d23af9692c0ec58cc10b406e546.jpg,0,0,0,1,0,0
img_4038_bmp.rf.287a25fb3661a65592b6e18d27604070.jpg,0,0,0,0,1,0
img_4002_bmp.rf.8a440d995dbbfb73a27b333c30365295.jpg,0,0,0,0,1,0
img_4006_bmp.rf.a48de2cac948efb6b901cc45ece10e3b.jpg,0,0,0,0,1,0
img_4001_bmp.rf.9ae6ae13939d98a1d115b8846edabb1c.jpg,1,0,0,0,0,0
img_4035_bmp.rf.8ba3684935415c51376d042be1fe28f6.jpg,1,0,0,0,0,0
img_3999_bmp.rf.a80361c8d6a05cd84ac9495bc3e4df3a.jpg,1,0,0,0,0,0
img_4037_bmp.rf.de66ac50fc30590eaeaf56a195831dea.jpg,1,0,0,0,0,0
img_4021_bmp.rf.d8f4a549f71a814b6f1270d2fa437fc4.jpg,0,1,0,0,0,0
img_4003_bmp.rf.b3b3a6dc7d3b34dde0829c7079dcfd87.jpg,0,1,0,0,0,0
img_2331_bmp.rf.03e247a67dd14b85d63cafbfd773a1b5.jpg,0,0,1,0,0,0
img_4000_bmp.rf.fce22a3ce87f2c7bb0b1e26e2722b81e.jpg,0,0,0,0,1,0
img_3866_bmp.rf.0a2f1cacce3a6807ce7ac365419cfd93.jpg,0,0,0,0,1,0
img_384_bmp.rf.3768af0003fee397a1b77f295c1d424a.jpg,0,0,0,0,0,0
img_2346_bmp.rf.4a31d92f23ba09e07d7bba86cf6704d5.jpg,0,1,0,0,0,0
img_2340_bmp.rf.342e101704cb6704026f316c0c573f00.jpg,0,0,0,0,1,0
img_3867_bmp.rf.aede44e7ad98565717c4094529e688e9.jpg,0,0,0,0,0,0
img_3798_bmp.rf.5a9eda91a811dd19985886aa295609df.jpg,0,0,0,0,1,0
img_2330_bmp.rf.7bea6a370d29825d86f05d1e2f83c16a.jpg,0,0,0,1,0,0
img_2332_bmp.rf.d12b161089e27d9762d3b26f68b11056.jpg,0,0,0,1,0,0
img_3817_bmp.rf.df6945ddd42d62f81d8efef8358a45b8.jpg,0,0,1,0,0,0
img_4043_bmp.rf.52e6662b6a3d36fd4aa050be86f643fa.jpg,0,1,0,0,0,0
img_3956_bmp.rf.35b6be2ac3c4fdae51ad58679e4e33bf.jpg,0,0,0,0,1,0
img_3834_bmp.rf.ecc1bf44d13eb30e74b0334b4d6ccb7f.jpg,0,1,0,0,0,0
img_3843_bmp.rf.f092121ae0db7f2eeecb1d8a2355f619.jpg,0,0,0,1,0,0
img_3992_bmp.rf.0c23f851ab492b059b68efa461636a05.jpg,0,0,0,0,1,0
img_399_bmp.rf.77be2d7fb1baf1ae658d95d1e2a7613a.jpg,0,1,0,0,0,0
img_3987_bmp.rf.965204e7423adcd6af4ba85b8befd469.jpg,1,0,0,0,0,0
img_3954_bmp.rf.8c6b5d891727e4e914279ec3213d9945.jpg,0,1,0,0,0,0
img_3955_bmp.rf.9282848feaf200a40fae123bbc611ac8.jpg,0,0,0,1,0,0
img_3998_bmp.rf.bcd26021ac18414059e38eb1b4f93825.jpg,0,0,0,0,1,0
img_3985_bmp.rf.e16260525a4ea46c465639f0c3ba89b5.jpg,0,0,0,0,1,0
img_3996_bmp.rf.f2a3bae2f9728c04c3c931cc6669ccb5.jpg,0,0,0,0,1,0
img_3957_bmp.rf.e9a596a6f0c068ea04a64deea60a885f.jpg,0,1,0,0,0,0
img_396_bmp.rf.cc066dea7361d7e32a0583c9cd3fd6aa.jpg,0,0,0,0,0,0
img_3849_bmp.rf.01244e0950b3bdb79297d1f59a4bb4cb.jpg,1,0,0,0,0,0
img_3952_bmp.rf.1bf6e5c8e639ef2060787c674bd3771f.jpg,0,0,0,1,0,0
img_385_bmp.rf.369df770315e4802da09aad67913d74d.jpg,0,0,1,0,0,0
img_3948_bmp.rf.24c7dbbc94bb8af20f2b12a9fcccb185.jpg,0,0,0,0,1,0
img_3947_bmp.rf.2976287df3445a1619f1ed38bb66be0f.jpg,0,0,1,0,0,0
img_3853_bmp.rf.3b23a70fb9400a858089d189eef55e12.jpg,0,1,0,0,0,0
img_3946_bmp.rf.5bdb2d78a315d94f60b6e878225efa0e.jpg,0,0,0,0,1,0
img_3856_bmp.rf.8e1d826c03b48a3cdf24b93beb0edca3.jpg,0,0,1,0,0,0
img_3944_bmp.rf.8eed2cf31030459e934eb8831a08316c.jpg,0,0,0,0,1,0
img_249_bmp.rf.9c12872e18d440b77e9fd0a0c8f0ce54.jpg,0,0,0,0,0,0
img_3858_bmp.rf.ad76e85e5d68fc02f1953e7154b15451.jpg,0,0,0,0,1,0
img_3949_bmp.rf.b0e5c39e4d64e0b333253850eb56c292.jpg,1,0,0,0,0,0
img_3852_bmp.rf.df0b37dac784b25ccd6fa419f84d9240.jpg,0,0,0,0,1,0
img_395_bmp.rf.cef2acd83f2d8a12b167d2ac61fff009.jpg,0,0,0,0,0,0
img_403_bmp.rf.09fb49ff14737cf43d29cda7401bf62b.jpg,0,0,0,0,0,0
img_4011_bmp.rf.0150b71d431189acb51a236fbdcc3347.jpg,0,0,0,0,1,0
img_4028_bmp.rf.0d6ac7764a9abf077e62bc2738c44c32.jpg,0,0,0,0,1,0
img_4026_bmp.rf.2d7b2ee197e6aeb09ced9891233f63b1.jpg,0,0,0,1,0,0
img_4027_bmp.rf.5e26180203d146c4a183ad078047fedd.jpg,0,0,1,0,0,0
img_4032_bmp.rf.5a72a728d9038c7a8eb5f8aac5f232b6.jpg,0,0,0,0,1,0
img_4010_bmp.rf.705f8f147e4bbf32d225bada2b2b3a6c.jpg,0,0,0,0,1,0
img_4009_bmp.rf.71e7a7d6f420b7880fd22a850b1949ef.jpg,0,0,0,0,1,0
img_4008_bmp.rf.8496e80ed1cac8b796aec52ea4596040.jpg,0,0,0,0,1,0
img_2359_bmp.rf.1047b45f5c3be90137dbf581b1679ed7.jpg,0,0,0,1,0,0
img_4017_bmp.rf.9a50c21b85c2d126615ee28ad0b58f51.jpg,1,0,0,0,0,0
img_4016_bmp.rf.e44988965615c9486dafab1f83849973.jpg,0,1,0,0,0,0
img_2345_bmp.rf.321f4f607d25f4c7a2cc9688506414d5.jpg,0,1,0,0,0,0
img_4031_bmp.rf.99d607980031321b3036bbf34153d0bc.jpg,0,1,0,0,0,0
img_2347_bmp.rf.3cf97ccc13b4e76b26ea7beabb3b70c6.jpg,0,0,1,0,0,0
img_2333_bmp.rf.4a2f7a42edf35e82a71334c9bf93607e.jpg,0,0,1,0,0,0
img_2353_bmp.rf.11ecbc6541e80caa2f9eec142d621c7f.jpg,1,0,0,0,0,0
img_2350_bmp.rf.834e6620590eb1965931ecb540bd3521.jpg,0,1,0,0,0,0
img_2342_bmp.rf.863dd061db8545750d5d1ca86c3c68f5.jpg,1,0,0,0,0,0
img_2349_bmp.rf.9f2cdc8451ffda9128b1a35403b3aff2.jpg,1,0,0,0,0,0
img_2348_bmp.rf.b47f005b31abf19e39f9caa51a66e218.jpg,0,0,0,0,1,0
img_2355_bmp.rf.d2c93470c030afe165031e61c76cfe59.jpg,0,0,1,0,0,0
img_2357_bmp.rf.b655e574d8e1a06380192a51fae4d34f.jpg,0,0,0,0,1,0
img_2356_bmp.rf.e453617a215af6ac97e6a48556fab6b1.jpg,0,0,0,0,1,0
img_3979_bmp.rf.277d5bc73f81dd8228e8e2bc3e1b9e00.jpg,0,1,0,0,0,0
img_3975_bmp.rf.35d1ecfbe32727890656ac8a7521c627.jpg,0,0,0,1,0,0
img_2354_bmp.rf.d9b557279f250094994f6787a11c69da.jpg,0,0,0,1,0,0
img_3865_bmp.rf.8a60f118aaf696b7b76a84e1f1b109a1.jpg,1,0,0,0,0,0
img_397_bmp.rf.479cc3614cfe0debb741f2af4b756eb3.jpg,0,0,0,0,0,0
img_386_bmp.rf.673d1dadcf75e2653f5b9f4224812a20.jpg,0,0,0,0,0,0
img_398_bmp.rf.9e129f2b3d4718f7369017418948c64e.jpg,0,0,0,0,0,0
img_2320_bmp.rf.4e5715942146e5df5c9a4e201c527c2f.jpg,0,1,0,0,0,0
img_3974_bmp.rf.baa4a29f7b3a7a6741e653912cbd1092.jpg,0,0,0,0,1,0
img_2369_bmp.rf.00b145b1e2baef8f57967cbdfe8832d4.jpg,0,0,0,1,0,0
img_3976_bmp.rf.ef2613866ab0f27c00a1b32c47382f75.jpg,0,0,0,0,1,0
img_2368_bmp.rf.044a22d46032b3b87154109b1a58a815.jpg,1,0,0,0,0,0
img_3977_bmp.rf.e81ef3fd9a434cbb8468da1691393b9a.jpg,1,0,0,0,0,0
img_3844_bmp.rf.89c776d514deaab358dd5682073f5f78.jpg,0,0,0,0,1,0
img_939_bmp.rf.8a0dcfd45154bbb563b47e74b0758ebf.jpg,0,0,1,0,0,0
img_3846_bmp.rf.5bec709a19cc6ea9cf8023944b757d8d.jpg,0,0,0,0,1,0
img_2385_bmp.rf.0100817e526f74183fe852fb51b12e11.jpg,0,0,0,1,0,0
img_237_bmp.rf.d32d7998460597a5d8c6a34b4a44f376.jpg,0,0,0,0,0,0
img_2386_bmp.rf.9c42387166031ae63e1444aff2798676.jpg,0,0,0,0,1,0
img_2383_bmp.rf.ce8854b122e591a46a42336fc2647cd4.jpg,0,0,0,0,1,0
img_2324_bmp.rf.1cdb676a1aff6433a4aae5cfd536e32b.jpg,0,0,0,0,1,0
img_920_bmp.rf.eed01b09e1fd3c6fd0f32304c1393d7d.jpg,0,0,0,0,1,0
img_2382_bmp.rf.f09166c9fb351fdab1cf4d77e8296198.jpg,0,0,0,0,1,0
img_2329_bmp.rf.708c629ab0c0913919059d8c9864bd9c.jpg,0,0,0,1,0,0
img_2335_bmp.rf.306b76582c03c68797aeaf89d6c6581a.jpg,0,1,0,0,0,0
img_2370_bmp.rf.65ae3303a84663d82261550ef13559df.jpg,0,0,0,0,1,0
img_234_bmp.rf.68235f5d97c93e3d41cbde556a165397.jpg,0,0,0,0,0,0
img_233_bmp.rf.776f29c6451f5480270b90bfcc42e134.jpg,0,0,0,0,0,0
img_4013_bmp.rf.7fc2afcb98557c78d744e91007768e02.jpg,0,0,1,0,0,0
img_2380_bmp.rf.91d781d7b234813790ad51eadc965b88.jpg,0,1,0,0,0,0
img_2381_bmp.rf.bb75a52f6c21bd863160e30cf98231fe.jpg,0,0,0,1,0,0
img_2337_bmp.rf.ed3a8936eba7750f94e511205474a1b8.jpg,0,1,0,0,0,0
img_2343_bmp.rf.bc6e917fe9f9248e5fab0cf4809a5ef7.jpg,0,0,0,1,0,0
img_2361_bmp.rf.1972000b02ed2db98f9adf6d0502b923.jpg,0,0,1,0,0,0
img_2328_bmp.rf.eaf8d020ce9ac73a8e80baf6ef4d4537.jpg,1,0,0,0,0,0
img_944_bmp.rf.1a86ff9fe1d654900d9a1a15a7d6f4d8.jpg,0,0,0,0,1,0
img_917_bmp.rf.2a7c4e57e3e923abec417c1dc9c6fe3c.jpg,0,0,1,0,0,0
img_915_bmp.rf.331b1ced894a5ca507c51b05d141f60c.jpg,1,0,0,0,0,0
img_912_bmp.rf.393094703553fae51da4eb98997f38e0.jpg,0,0,0,0,1,0
img_914_bmp.rf.3dbd15fa542c18fc6e4292c61f429922.jpg,0,1,0,0,0,0
img_910_bmp.rf.5123aaf2c11ee59becca086274410b59.jpg,0,0,0,0,1,0
img_2362_bmp.rf.49977e0c0d7cbe087e57e300c1c756d5.jpg,0,0,0,0,1,0
img_2366_bmp.rf.3eb560b22c921e09f53c6f9a410eef00.jpg,1,0,0,0,0,0
img_948_bmp.rf.61b5fc1a15a32a10dd831597a301c6f6.jpg,0,0,0,0,1,0
img_916_bmp.rf.68ca2fff02c8715f25b37edfc126eb50.jpg,0,1,0,0,0,0
img_2363_bmp.rf.754ec4ab7e5ecb08e6dd3156c2b5129e.jpg,0,0,0,1,0,0
img_913_bmp.rf.6eddfff32e711f74bfe12335bc40992d.jpg,0,1,0,0,0,0
img_2365_bmp.rf.93a85daae5faafbb9a963b35ec14691d.jpg,0,1,0,0,0,0
img_236_bmp.rf.cd4e8fa602af1cf839c2814e229d6826.jpg,0,0,0,0,0,0
img_2364_bmp.rf.b4962431f87f6c91c7ad2aece76d6068.jpg,0,0,0,0,1,0
img_936_bmp.rf.035f9b2615825dac92a3080b9f539219.jpg,1,0,0,0,0,0
img_943_bmp.rf.42e63ae63384e8d3058a6528095688da.jpg,0,0,0,1,0,0
img_95_bmp.rf.1af850ea39fd7a83f9751bb4c823a7b0.jpg,0,0,0,0,0,0
img_934_bmp.rf.3c4ce8cf1b36837889d35fa76e421f24.jpg,0,1,0,0,0,0
img_921_bmp.rf.03a2213ad149450ade79f3f065a45250.jpg,0,0,0,1,0,0
img_954_bmp.rf.574edbbb53d022e5fd70815efa169f16.jpg,0,1,0,0,0,0
img_950_bmp.rf.5d902624ecc71e6a2db6ace27dd7cf35.jpg,0,0,0,0,1,0
img_942_bmp.rf.86ea6a3452f41cbae727629b751dc50f.jpg,0,1,0,0,0,0
img_94_bmp.rf.adde980f8fb7f86b4693be60108ff816.jpg,0,0,0,0,1,0
img_996_bmp.rf.70bbe740e060ca936ae9d388bbd2ce49.jpg,0,1,0,0,0,0
img_941_bmp.rf.b983c5721c35edf1b631b8b0177393cd.jpg,0,0,1,0,0,0
img_935_bmp.rf.e102c8f237b773326247278e054e6c16.jpg,0,0,1,0,0,0
img_951_bmp.rf.df7fcd0b045102dfbff21b49c956f7a3.jpg,0,0,0,1,0,0
img_955_bmp.rf.d524689a43b5cc5079d03de0144eb6dc.jpg,1,0,0,0,0,0
img_2396_bmp.rf.1505a10dd9cfdf2a5c0b712c200034c9.jpg,0,1,0,0,0,0
img_2393_bmp.rf.651f498ed5dd431a6a23b1f782a1eece.jpg,0,0,0,1,0,0
img_2395_bmp.rf.2141c52098fc2668a21befe67ddd18fd.jpg,0,1,0,0,0,0
img_2321_bmp.rf.4be2983755417ff118c5cfa2b69e0b4b.jpg,0,0,0,1,0,0
img_909_bmp.rf.1ca15e0eb963fc46e144385ff40c503f.jpg,0,0,0,1,0,0
img_2394_bmp.rf.73218fbda80a1e4a5a850dc3388239f0.jpg,0,0,0,0,1,0
img_3859_bmp.rf.b795177770eabc031b9cdb6d91ecdd93.jpg,0,0,0,0,1,0
img_906_bmp.rf.df7542763d589eddf1b5ef0b4692447f.jpg,1,0,0,0,0,0
img_2389_bmp.rf.b0e6df920bd11f3b8d16c1fab662d529.jpg,0,1,0,0,0,0
img_908_bmp.rf.e7fc4f97f4b1661cca39f81cbc9d7849.jpg,0,1,0,0,0,0
img_907_bmp.rf.ef34f815267c5a5e2433536cd57fbf0e.jpg,0,0,1,0,0,0
img_2391_bmp.rf.f6138eda7c230eb7299ad798f0be52a6.jpg,0,1,0,0,0,0
img_2392_bmp.rf.f73d1bff8c75d7ada942caea0973a7a5.jpg,1,0,0,0,0,0
img_926_bmp.rf.011e2cc37fe8a68958d119502d1e1693.jpg,0,0,0,0,1,0
img_3145_bmp.rf.04101de51a9e71d38bc363f63d4cc481.jpg,0,0,0,1,0,0
img_2379_bmp.rf.2832bb193d19bf19c046390caa840b5b.jpg,0,0,0,0,1,0
img_929_bmp.rf.55c94e6fa8e9596b7405391a5a518a2b.jpg,1,0,0,0,0,0
img_2377_bmp.rf.0e552edfb2a4d12cce9f597ab9b3687a.jpg,1,0,0,0,0,0
img_2378_bmp.rf.87a45f873ee0f2cc6f604eff8844a12b.jpg,0,0,0,0,1,0
img_314_bmp.rf.0b9dd661331d1b50e4c1840376598391.jpg,0,0,0,0,1,0
img_927_bmp.rf.a602000a25f7f3ea5a5deeb05788c1a6.jpg,1,0,0,0,0,0
img_932_bmp.rf.a001eb171d258da5892421acd97c0a81.jpg,0,0,0,0,1,0
img_933_bmp.rf.bb457b7e31842322b140faf605fa9302.jpg,0,0,0,1,0,0
img_2375_bmp.rf.e0c9e2f07e2d1a709a3ee754e16dddbc.jpg,0,0,0,1,0,0
img_2334_bmp.rf.e064dc8eb4aa839974da690d6cf35c91.jpg,0,0,0,0,1,0
img_2374_bmp.rf.e682ea3c71c6fb649016b8ab0a70f680.jpg,0,1,0,0,0,0
img_3877_bmp.rf.19d7aadf162d7ce556810ce0b05ab05c.jpg,1,0,0,0,0,0
img_967_bmp.rf.0cf2bbd82fdfb6d99c11e06dd8239e57.jpg,0,0,0,0,1,0
img_947_bmp.rf.08c44f1d7c001374f2f0fb2650d8b8e0.jpg,0,1,0,0,0,0
img_3143_bmp.rf.f6ed2b847cd3cce95e1f4dac9d144a21.jpg,0,0,1,0,0,0
img_972_bmp.rf.84e240cec49aa096b459191590da9ebc.jpg,0,0,0,0,1,0
img_975_bmp.rf.776a21f6dbf643cbb18914156442bfd4.jpg,0,1,0,0,0,0
img_3874_bmp.rf.3c6ab8e05d1f371d8c34d27ef7031609.jpg,0,1,0,0,0,0
img_966_bmp.rf.5ea2d983cb355149e3211d834aac6fe7.jpg,0,0,0,0,1,0
img_97_bmp.rf.94874335e72d2c50ca1c5fa1c1e2ed58.jpg,1,0,0,0,0,0
img_3876_bmp.rf.919248e6b26445e933bcf7876fc48641.jpg,0,0,0,0,1,0
img_969_bmp.rf.b2a50f80ee156e80d9982ea4bc4c8e46.jpg,0,0,0,1,0,0
img_970_bmp.rf.bac03c8c66f55722b9e90bf5f105803f.jpg,0,0,0,0,1,0
img_979_bmp.rf.a8cbb131b367359333684bfea1426d34.jpg,0,0,0,1,0,0
img_971_bmp.rf.c0a8b741b63d9ae451d86f0f4da27359.jpg,0,1,0,0,0,0
img_978_bmp.rf.e33ad2ff1fba52a043b275dd052ae510.jpg,1,0,0,0,0,0
img_98_bmp.rf.f30afe83042dc5719d8d681ad2712b1f.jpg,0,0,0,0,0,0
img_977_bmp.rf.e4b619513e5a715f5904f6232cbcb41a.jpg,0,0,0,1,0,0
img_980_bmp.rf.1af5838d30c6693dc7b94b1068d9c215.jpg,0,1,0,0,0,0
img_986_bmp.rf.13563d9de86e1fc0bee2a7211970a0dd.jpg,0,0,0,0,1,0
img_982_bmp.rf.454f3c17eba5c9c69cdf954c96566ec6.jpg,0,0,0,0,1,0
img_984_bmp.rf.6b767456a1b10233dfe95249ed520d1a.jpg,0,0,0,0,1,0
img_961_bmp.rf.8caf2e08c9f4429c13f1269ccdea7c51.jpg,0,1,0,0,0,0
img_96_bmp.rf.1df874732e069fe2eeaef9bb8ad620fd.jpg,0,0,0,0,0,0
img_959_bmp.rf.9dc0143e5eb10cc1cb67b96aced90ffe.jpg,0,0,0,1,0,0
img_960_bmp.rf.9a24d07fb05d91d204abe09670e92072.jpg,0,0,0,0,1,0
img_983_bmp.rf.baa5d9d9c031ebcda8fee64612de2d19.jpg,1,0,0,0,0,0
img_968_bmp.rf.b1b9d1201b543bd932748efdccb23d38.jpg,0,1,0,0,0,0
img_165_bmp.rf.fc441e9065d591e00688112f497e738c.jpg,0,0,0,1,0,0
img_1646_bmp.rf.22bd3925ddc59391e80d7989bfb7cd9d.jpg,0,0,0,0,1,0
img_1584_bmp.rf.163b28ee138a81d1f079efc2dce2ad75.jpg,0,1,0,0,0,0
img_1669_bmp.rf.07b9af643a5395ebb277571344357a1e.jpg,1,0,0,0,0,0
img_1586_bmp.rf.2978aaf5382f8bb7f5263dd8631732ef.jpg,0,0,0,0,1,0
img_1643_bmp.rf.63b234add83ba89545a5bfe95e0980e0.jpg,0,0,0,1,0,0
img_1642_bmp.rf.65db4ec8cff2f5c847f2ef7aa52f536b.jpg,0,0,0,0,1,0
img_1671_bmp.rf.6885dc16f82ae48b3508313cf1808bf6.jpg,0,0,1,0,0,0
img_1668_bmp.rf.ced5386cd62211174d5b7bede2458e06.jpg,0,1,0,0,0,0
img_1587_bmp.rf.b87ac79528211745967ef68838c581b0.jpg,0,0,0,0,1,0
img_168_bmp.rf.3225f6f7b192f27cc4d03c8933583baf.jpg,0,0,0,0,1,0
img_1572_bmp.rf.0e9cd6ac6e59feb623bfdaeb51fdf765.jpg,0,0,0,0,1,0
img_1644_bmp.rf.d03c439ca61b0b0cda39133734313db9.jpg,0,0,0,0,1,0
img_1571_bmp.rf.109eb651b4c80b63a6c9e5283662cd3e.jpg,0,0,1,0,0,0
img_1659_bmp.rf.38a324e3c0d554560a3024f3dc03e347.jpg,1,0,0,0,0,0
img_1664_bmp.rf.2bfed215c6c032ff3735179bc06cae9d.jpg,0,0,0,0,1,0
img_157_bmp.rf.47ae0d7bc39da0d8ff59a2e3a55d043d.jpg,0,0,0,1,0,0
img_1570_bmp.rf.7c680b37d273090e66c13d866f53672f.jpg,0,1,0,0,0,0
img_156_bmp.rf.80a205c703dd7850ea454a0869077c41.jpg,0,0,0,0,1,0
img_1559_bmp.rf.e772608004de0e77a700c9ddc349ed74.jpg,1,0,0,0,0,0
img_1605_bmp.rf.2868462102a46e43d53995bdcce09c70.jpg,1,0,0,0,0,0
img_1556_bmp.rf.f3afa20956d865355ca796b8e032465d.jpg,0,0,0,0,1,0
img_1599_bmp.rf.229d475ff3244c43e855142501f009f8.jpg,0,0,0,1,0,0
img_1610_bmp.rf.4efb40e7f3ff3103d6a2d76b46db1687.jpg,1,0,0,0,0,0
img_1682_bmp.rf.440de331135ac9c3e24d0b423ca72384.jpg,0,0,0,0,1,0
img_1558_bmp.rf.ed8829d5d2dddaeb3539e677163fe3e2.jpg,0,0,0,0,1,0
img_1631_bmp.rf.29c0575b608032fb4a76d0fe1ce250ff.jpg,0,0,0,1,0,0
img_1684_bmp.rf.7c68e723049c5cfa32ddf59b8dbed172.jpg,0,0,0,0,1,0
img_1695_bmp.rf.5e106fa226c5d39c6e081497979e8bb2.jpg,1,0,0,0,0,0
img_1715_bmp.rf.738cbee4f46ae8d9d5cfb92ffd8f4888.jpg,0,0,0,0,1,0
img_161_bmp.rf.85abf5aa368d23112b00c73ae138575d.jpg,0,0,1,0,0,0
img_1607_bmp.rf.95b6142d94f623115bfd3a09e374b71a.jpg,0,1,0,0,0,0
img_1685_bmp.rf.cea2dc9406036b0ff7dfa4954f69fc4b.jpg,0,0,0,0,1,0
img_1689_bmp.rf.c649f1b12906b28dbc6bb4e879392e41.jpg,1,0,0,0,0,0
img_1692_bmp.rf.b5dad52c3c271e86fd926ec7a4e27833.jpg,1,0,0,0,0,0
img_1694_bmp.rf.d8850c351b731070c50c37874c8a1e52.jpg,0,1,0,0,0,0
img_1693_bmp.rf.da537d8c06ae95941d9a4d693dcc0adb.jpg,0,0,0,1,0,0
img_1683_bmp.rf.e9d6f679aaf5aea760a5f7941ab04b4e.jpg,0,0,0,1,0,0
img_1702_bmp.rf.11a4e3d6c39ba83fbb4a5ca46b8c431b.jpg,0,0,0,1,0,0
img_1698_bmp.rf.2aedc121a5899d3392dceb912a8b4fee.jpg,0,1,0,0,0,0
img_1553_bmp.rf.31d6bddd003cbecf7788d3450fc3e144.jpg,0,0,1,0,0,0
img_1555_bmp.rf.20d7ca03a69f0e255d1d869e757d4423.jpg,0,0,1,0,0,0
img_1733_bmp.rf.339c79ef636b1af8cf0ecf5843626acd.jpg,0,0,0,1,0,0
img_1554_bmp.rf.5fb6bf48afeb5b7865ff0d7accda9013.jpg,1,0,0,0,0,0
img_1614_bmp.rf.724ef622719c27d0b01cfa903b2008a4.jpg,0,0,0,0,1,0
img_1730_bmp.rf.819d4f92d0c3a054350a59b5453c8dfb.jpg,0,0,0,0,1,0
img_1616_bmp.rf.a151341bd66f606dc2920f78db3cda3a.jpg,0,1,0,0,0,0
img_1611_bmp.rf.72228ba5ffcc644c422a460468808ab9.jpg,0,0,0,1,0,0
img_1615_bmp.rf.a4e688a2e591e066dd7a6c41afd324d1.jpg,1,0,0,0,0,0
img_1701_bmp.rf.a15ff54229b787eb8d4501fc7c0927c3.jpg,1,0,0,0,0,0
img_1738_bmp.rf.f1493db09c90e69c6b0b99e8117114de.jpg,0,0,0,0,1,0
img_17_bmp.rf.dce1ba713f870aba1ca56fb0c2827f45.jpg,0,0,1,0,0,0
img_1699_bmp.rf.f695a5b623563fd01be174ac19594001.jpg,1,0,0,0,0,0
img_1617_bmp.rf.f53b1c601f1c21fb9a3266a64c97bcbb.jpg,0,0,0,1,0,0
img_1588_bmp.rf.13deb2b3fdcdb414583459ce935dd281.jpg,0,1,0,0,0,0
img_1583_bmp.rf.6406d2a173c6ceb900ae1249b33239c8.jpg,1,0,0,0,0,0
img_1672_bmp.rf.598704e06610da7492205a86e7619f44.jpg,0,0,0,0,1,0
img_1678_bmp.rf.3b2794c05723ed45f0469dd853ff2f3d.jpg,0,0,0,0,1,0
img_1592_bmp.rf.5390c4480fbc3e881cd2caf4b484d6e2.jpg,0,1,0,0,0,0
img_1680_bmp.rf.9f94d3e68be14f85e446d56b2c2ccdf0.jpg,0,1,0,0,0,0
img_1681_bmp.rf.723a4db66403e30572f95e2305e05acf.jpg,0,0,0,1,0,0
